Product,Sales,Category,GrowthTrend
Product_2497,3062,Drink,-0.23540896523127086
Product_2498,2336,Dessert,-0.2899470798206948
Product_2499,4688,Drink,0.2839169288465484
Product_2500,1687,Side,0.18587245523144014
Product_2501,572,Drink,0.1809779292117637
Product_2502,2090,Side,0.052634581829193894
Product_2503,3669,Main,0.06357834277654884
Product_2504,4272,Side,0.23569750530625377
Product_2505,4624,Dessert,-0.2299975188788047
Product_2506,1633,Dessert,-0.14723153414304424
Product_2507,1517,Dessert,0.37163677052005506
Product_2508,4293,Main,-0.19113479898784225
Product_2509,2657,Side,0.04630957137929903
Product_2510,3648,Main,0.2026394640066841
Product_2511,4948,Drink,0.4999248268331765
Product_2512,3588,Drink,-0.06470866850466805
Product_2513,1537,Drink,-0.07190712337505623
Product_2514,3137,Drink,0.3425883794336675
Product_2515,97,Dessert,0.3055031112598633
Product_2516,3215,Side,0.23107588173454852
Product_2517,4530,Dessert,-0.036770362590971106
Product_2518,4732,Side,-0.1760608798392842
Product_2519,3750,Side,0.10873048258484863
Product_2520,3157,Main,0.37622329313164093
Product_2521,4683,Drink,0.38377745820858655
Product_2522,343,Side,-0.39150165492956157
Product_2523,4666,Drink,-0.07164971618684934
Product_2524,610,Drink,-0.03527804380125055
Product_2525,1727,Drink,0.4776153675237532
Product_2526,2290,Dessert,0.17799801524258452
Product_2527,1854,Drink,-0.09275358273792944
Product_2528,2608,Side,-0.473942114014407
Product_2529,2079,Dessert,0.06538516009919593
Product_2530,2324,Drink,-0.4039240243616439
Product_2531,4627,Main,0.33444995734776306
Product_2532,1177,Drink,0.2525186605703621
Product_2533,1091,Drink,-0.039490840091821244
Product_2534,4979,Dessert,-0.07078922045830027
Product_2535,2791,Side,0.3973389655687687
Product_2536,1749,Drink,-0.2115416495818716
Product_2537,2675,Dessert,-0.2509800378932292
Product_2538,781,Dessert,0.43919743282576207
Product_2539,3048,Side,0.3092458367534826
Product_2540,2105,Dessert,0.3206255930671946
Product_2541,3867,Side,-0.3048061857240745
Product_2542,4976,Main,-0.3567040085690656
Product_2543,4542,Drink,-0.4739704501828651
Product_2544,2113,Dessert,-0.26295849108131997
Product_2545,3970,Main,0.27419049171432475
Product_2546,1991,Dessert,-0.2599615812358502
Product_2547,1067,Dessert,0.2291032835948762
Product_2548,1577,Main,-0.2480917346325785
Product_2549,1011,Dessert,-0.10470750204932833
Product_2550,2274,Dessert,0.4831622899114084
Product_2551,4869,Main,-0.2551882687158644
Product_2552,1814,Dessert,-0.12362937270173235
Product_2553,2426,Side,-0.19891281953478634
Product_2554,4402,Dessert,-0.3903750136699977
Product_2555,4874,Drink,-0.010105857869175061
Product_2556,2551,Dessert,-0.12130933666699772
Product_2557,3657,Drink,0.1948870858072801
Product_2558,7,Drink,0.3175945469515462
Product_2559,2555,Dessert,0.044249714495638526
Product_2560,475,Main,-0.46780357791266314
Product_2561,2211,Side,0.11892235623472158
Product_2562,484,Side,-0.4446092699790608
Product_2563,4654,Dessert,0.11635632359902492
Product_2564,2285,Main,0.18502994926918848
Product_2565,4563,Main,-0.3022323723824816
Product_2566,3525,Side,0.31934614872177103
Product_2567,3339,Main,0.4110851315740486
Product_2568,2822,Dessert,0.31308696411381964
Product_2569,4943,Dessert,-0.19489080978791784
Product_2570,2924,Main,0.08664301244563444
Product_2571,258,Dessert,0.41481514919122775
Product_2572,282,Drink,-0.17933527377715008
Product_2573,1898,Side,0.32002782226542503
Product_2574,4135,Dessert,-0.4905248687383035
Product_2575,2976,Main,-0.49635329721532373
Product_2576,2267,Side,0.2597116603389674
Product_2577,3200,Dessert,0.26144758212712116
Product_2578,612,Side,0.28897718785229376
Product_2579,687,Main,0.4300268378881623
Product_2580,3690,Drink,-0.3820936881797158
Product_2581,612,Drink,-0.26801501501631164
Product_2582,2307,Dessert,0.4037249203738076
Product_2583,3013,Drink,-0.32276380222764656
Product_2584,1781,Dessert,0.18222926757658398
Product_2585,2591,Side,0.03046300004081537
Product_2586,2696,Dessert,-0.41680632314849275
Product_2587,3958,Dessert,-0.21473633805846715
Product_2588,574,Dessert,0.020372216440967872
Product_2589,1910,Drink,0.3523501166838341
Product_2590,3604,Dessert,0.2075384896146737
Product_2591,669,Main,0.12188316145493305
Product_2592,4364,Dessert,-0.003967110058585188
Product_2593,1283,Side,-0.2013160161858657
Product_2594,923,Main,-0.3807550886807388
Product_2595,1125,Side,-0.09092396543390446
Product_2596,1529,Side,-0.4714815060887074
Product_2597,1594,Side,-0.2889441107331494
Product_2598,246,Main,-0.06751662412734016
Product_2599,3711,Main,-0.08139481432808493
Product_2600,1560,Drink,-0.4557045690030076
Product_2601,2400,Main,0.08906015352529129
Product_2602,2243,Dessert,0.049684255853236214
Product_2603,3864,Side,-0.42189569597908716
Product_2604,1939,Drink,0.4431630524604393
Product_2605,3069,Main,-0.4006172210491399
Product_2606,226,Side,0.3548341512373361
Product_2607,3547,Main,-0.49969026808499406
Product_2608,264,Drink,0.3822810950453831
Product_2609,1395,Main,-0.48028026779568744
Product_2610,3557,Main,0.257812031892116
Product_2611,645,Side,-0.13830918869974707
Product_2612,2990,Dessert,0.23821680013631985
Product_2613,1899,Main,-0.09825479457502151
Product_2614,2504,Drink,-0.42909207766815827
Product_2615,2772,Main,0.2675066953953641
Product_2616,1154,Main,-0.428747314678635
Product_2617,587,Dessert,0.42212043596121795
Product_2618,4571,Side,-0.4490259642083386
Product_2619,1821,Drink,-0.020674722228484543
Product_2620,985,Side,0.22303443085079566
Product_2621,4079,Side,-0.10675353520796227
Product_2622,3348,Side,-0.2827665254075653
Product_2623,3831,Main,0.25909096139602705
Product_2624,1241,Dessert,0.2842947047887264
Product_2625,189,Main,0.4226949839543672
Product_2626,980,Drink,-0.1238348895689223
Product_2627,1698,Dessert,0.006251734497326855
Product_2628,1715,Side,-0.13687155715392796
Product_2629,2593,Dessert,-0.2429181781486318
Product_2630,4136,Drink,0.25103296153760857
Product_2631,4433,Main,-0.16034815498304456
Product_2632,1098,Main,-0.07185055800764795
Product_2633,2326,Side,-0.09632634237597215
Product_2634,3247,Main,0.21266122564674583
Product_2635,895,Main,0.4177956261106798
Product_2636,1674,Drink,0.1667560613073773
Product_2637,2909,Dessert,-0.028417403905767413
Product_2638,930,Main,0.27920511473888343
Product_2639,4384,Drink,0.14097132412213753
Product_2640,723,Drink,-0.4393896428821865
Product_2641,2940,Side,-0.40433641358115835
Product_2642,1089,Drink,-0.46208305592636667
Product_2643,4578,Side,-0.043183673793680155
Product_2644,935,Main,0.32585343433896485
Product_2645,2295,Side,-0.18691683064864795
Product_2646,155,Drink,-0.11583981690751832
Product_2647,1070,Dessert,0.40947710836789064
Product_2648,1958,Dessert,0.33690344531665484
Product_2649,2501,Main,0.16504811238256
Product_2650,4219,Main,-0.2331962179077487
Product_2651,3830,Dessert,-0.3829585173115565
Product_2652,854,Side,-0.4839411773198863
Product_2653,639,Main,-0.3929893273955791
Product_2654,2238,Drink,-0.20740355637605723
Product_2655,1602,Main,0.05179006357949567
Product_2656,441,Side,-0.4359999172476131
Product_2657,4628,Main,-0.363772221681551
Product_2658,1336,Drink,-0.31891929769205896
Product_2659,3700,Drink,0.1319820929833062
Product_2660,948,Drink,0.11578979898012443
Product_2661,3373,Side,0.05076572637215293
Product_2662,459,Side,-0.2494985753040604
Product_2663,4646,Drink,-0.128880308781268
Product_2664,392,Drink,-0.40331028366225696
Product_2665,3938,Side,-0.2735393962419451
Product_2666,1787,Side,0.39770522647258044
Product_2667,4940,Side,0.47969174643582846
Product_2668,2257,Dessert,0.1476595856402947
Product_2669,1138,Side,0.41682329202342017
Product_2670,3808,Drink,0.1427419004014251
Product_2671,4741,Dessert,-0.4668035138945301
Product_2672,2454,Side,0.496762584986409
Product_2673,1466,Drink,-0.4010476983134651
Product_2674,3674,Main,0.1826418014450607
Product_2675,1377,Dessert,-0.24716379692520996
Product_2676,2597,Drink,-0.10801888709303986
Product_2677,141,Main,0.14593418480093823
Product_2678,2659,Drink,-0.06351265069229295
Product_2679,4596,Side,-0.24945394106887175
Product_2680,839,Side,-0.16555381312167528
Product_2681,3618,Main,-0.15845188307682367
Product_2682,3917,Side,0.4593239045082137
Product_2683,595,Drink,0.298613015923451
Product_2684,1904,Main,-0.0414512285205999
Product_2685,280,Drink,-0.3001790796586359
Product_2686,423,Drink,0.31101611026265596
Product_2687,4365,Drink,-0.3428175283916265
Product_2688,4249,Side,-0.2895377828579966
Product_2689,1750,Side,-0.13398660815984886
Product_2690,4757,Drink,0.3803481958519901
Product_2691,1967,Dessert,-0.36821333136588974
Product_2692,4088,Drink,-0.3777658071454739
Product_2693,4178,Drink,-0.006025011694734017
Product_2694,2946,Main,-0.2235894589063253
Product_2695,1449,Drink,0.06872794164815987
Product_2696,2331,Side,-0.04836331531677651
Product_2697,2220,Main,-0.06504089364878318
Product_2698,3789,Dessert,-0.3880270295130067
Product_2699,2810,Main,-0.35895030975015985
Product_2700,4728,Dessert,0.3210785774468501
Product_2701,1531,Main,0.3858827375717444
Product_2702,4882,Main,-0.26531646711474977
Product_2703,2990,Dessert,-0.38653949847523095
Product_2704,4493,Side,-0.4465833280654894
Product_2705,1143,Side,0.10829761374189684
Product_2706,933,Side,0.21535321250020556
Product_2707,1460,Main,-0.12719001079679448
Product_2708,2723,Drink,0.17967586749063957
Product_2709,2512,Main,0.21295881555952612
Product_2710,285,Drink,0.43534228139690534
Product_2711,264,Drink,-0.43512636216489275
Product_2712,2367,Side,-0.3077082767689202
Product_2713,3447,Drink,-0.43147401240301186
Product_2714,4916,Main,0.3679939333361105
Product_2715,1762,Main,0.29258716003356855
Product_2716,3048,Side,0.07464207062183903
Product_2717,2381,Dessert,-0.41633658994881684
Product_2718,2269,Main,-0.2266876413462804
Product_2719,40,Drink,-0.20228015194148308
Product_2720,67,Main,0.06074319601541711
Product_2721,987,Main,-0.24195610596328454
Product_2722,4008,Main,-0.42704013608704516
Product_2723,3198,Dessert,0.23076230185329938
Product_2724,4790,Drink,-0.20091978834458868
Product_2725,2524,Side,-0.04762582297669937
Product_2726,1085,Main,-0.37233336501769465
Product_2727,2479,Drink,0.3025483033945796
Product_2728,1693,Drink,0.0655318769240576
Product_2729,2315,Side,0.4015856262098628
Product_2730,778,Main,-0.004528436934666646
Product_2731,4589,Dessert,0.44142567181787973
Product_2732,1585,Drink,0.39186820438132597
Product_2733,1492,Side,0.07645985645923392
Product_2734,660,Dessert,0.43389343814986336
Product_2735,1348,Drink,-0.17691125270544772
Product_2736,1299,Main,-0.13435783729578865
Product_2737,3940,Drink,-0.45452204869396307
Product_2738,1986,Dessert,0.08920090676385306
Product_2739,2044,Dessert,0.22192396992893337
Product_2740,3516,Main,0.27351919024210314
Product_2741,1058,Main,-0.3501837139538967
Product_2742,976,Side,-0.05584092768749971
Product_2743,4577,Main,-0.32313678790608436
Product_2744,727,Side,0.16212734885424884
Product_2745,2527,Dessert,-0.3420536275782319
Product_2746,3136,Dessert,0.40416368395607494
Product_2747,342,Drink,-0.26936535433858666
Product_2748,1447,Drink,-0.20859773371175516
Product_2749,2379,Side,0.3509063221509997
Product_2750,3659,Main,-0.04153238985427621
Product_2751,526,Main,-0.476004054199927
Product_2752,1896,Drink,-0.005413748797354234
Product_2753,4754,Dessert,-0.41545666461987696
Product_2754,2073,Side,0.48534471868731066
Product_2755,4915,Dessert,0.08811157045560236
Product_2756,405,Dessert,-0.24346738238902155
Product_2757,1573,Main,0.06371767954761776
Product_2758,4600,Side,-0.42313289661824516
Product_2759,3740,Dessert,0.29989130426881705
Product_2760,4274,Drink,0.4253280538641637
Product_2761,4227,Drink,0.37444438820615955
Product_2762,1846,Main,-0.15824239770143722
Product_2763,1478,Drink,-0.1742318803566315
Product_2764,2395,Drink,-0.4649123887837
Product_2765,771,Dessert,0.15140035870091673
Product_2766,578,Drink,0.034904784189794924
Product_2767,2901,Drink,-0.04065362867265865
Product_2768,193,Dessert,0.407630953334707
Product_2769,2007,Main,-0.3321210989171537
Product_2770,1185,Main,-0.49033373330981767
Product_2771,2394,Side,-0.42668354787923457
Product_2772,2998,Drink,-0.2766285621726311
Product_2773,1792,Dessert,-0.46671445073654305
Product_2774,1110,Side,0.0028437106431354886
Product_2775,4005,Main,-0.18590954476642196
Product_2776,2261,Main,-0.31951699193186733
Product_2777,3736,Dessert,0.25008407494866214
Product_2778,3793,Side,-0.29554867376746996
Product_2779,1936,Side,0.18760510099379324
Product_2780,4875,Dessert,-0.15073509415236108
Product_2781,4357,Dessert,0.011827760662554532
Product_2782,729,Side,0.4338670398513198
Product_2783,4378,Main,-0.46264836518418717
Product_2784,3451,Drink,0.00026450747746187275
Product_2785,4457,Main,0.3544229603276182
Product_2786,4536,Dessert,0.0879742483703485
Product_2787,2140,Side,-0.22312948303484337
Product_2788,1644,Side,-0.10231886485496566
Product_2789,2800,Drink,0.18026562872857455
Product_2790,4962,Side,0.39081189431380303
Product_2791,141,Drink,-0.4589336262533884
Product_2792,1455,Main,-0.4284611781096236
Product_2793,4796,Main,-0.17494847639041244
Product_2794,2096,Side,-0.267220315562521
Product_2795,1325,Side,-0.23506911377759399
Product_2796,4976,Dessert,-0.2787300013741191
Product_2797,1213,Dessert,-0.3041749511448423
Product_2798,1159,Side,-0.3693760331307082
Product_2799,4650,Side,0.433954131795238
Product_2800,4499,Main,-0.35581053609384694
Product_2801,4987,Side,-0.2955962252344638
Product_2802,4697,Dessert,-0.2537342760192143
Product_2803,340,Main,0.43301487313042053
Product_2804,3828,Drink,0.25571413360108475
Product_2805,1968,Dessert,0.2896994303155147
Product_2806,703,Dessert,-0.39524174046150196
Product_2807,4413,Main,0.33630987501567167
Product_2808,2429,Drink,-0.09180691818258202
Product_2809,1800,Dessert,-0.23717697378761127
Product_2810,4912,Side,0.07575008352031054
Product_2811,4648,Dessert,0.3221829058167339
Product_2812,855,Main,0.27865215107490937
Product_2813,1812,Main,0.3899974825811321
Product_2814,2866,Main,0.4281321860154439
Product_2815,3642,Dessert,-0.26187792857225045
Product_2816,182,Drink,-0.07614210583072833
Product_2817,3112,Side,-0.48537146079493
Product_2818,4492,Main,0.37932165926506
Product_2819,1517,Drink,-0.34542784852523245
Product_2820,1356,Side,0.3614748123426943
Product_2821,2174,Main,-0.17061267801340363
Product_2822,3629,Side,-0.1318664100188618
Product_2823,3628,Side,-0.4608677455161406
Product_2824,4096,Drink,-0.1731212102346804
Product_2825,3239,Side,0.3883636828012641
Product_2826,3691,Main,-0.47445259887839586
Product_2827,18,Drink,-0.09367252695327466
Product_2828,3403,Dessert,-0.46860037018725886
Product_2829,4679,Dessert,-0.12907657489093505
Product_2830,4551,Drink,-0.3273593592197088
Product_2831,3004,Dessert,-0.24778160673162797
Product_2832,1132,Side,0.377598373161419
Product_2833,3339,Main,-0.063950779378109
Product_2834,3311,Side,-0.2262020085980878
Product_2835,3372,Drink,0.08933837795054778
Product_2836,987,Main,-0.35789304016741763
Product_2837,3321,Drink,-0.24060839257914413
Product_2838,4615,Drink,0.04624796760288852
Product_2839,4954,Drink,-0.2624769581519312
Product_2840,173,Side,0.1791277374008733
Product_2841,3741,Main,-0.008508697740477467
Product_2842,3052,Main,0.2719890702546909
Product_2843,726,Main,0.4482445357224686
Product_2844,3760,Side,-0.38419511065259226
Product_2845,1875,Dessert,-0.16533499001545515
Product_2846,4033,Side,-0.18045093712159344
Product_2847,989,Side,-0.34881708066274575
Product_2848,3744,Drink,0.3103031373334708
Product_2849,2686,Main,0.25987870403879
Product_2850,419,Main,-0.015574529165600981
Product_2851,593,Dessert,0.03777077779460958
Product_2852,1774,Dessert,-0.44045586199750375
Product_2853,2459,Drink,0.05550735232704562
Product_2854,935,Main,0.2913415240196364
Product_2855,3808,Dessert,0.07382757358385716
Product_2856,331,Dessert,-0.2346936298795811
Product_2857,3449,Main,0.16754827233433722
Product_2858,2702,Side,-0.13851157003475234
Product_2859,4006,Dessert,0.04487328428573523
Product_2860,3868,Main,-0.012434636721075254
Product_2861,4200,Dessert,-0.11882499903481991
Product_2862,201,Drink,0.21887798039413509
Product_2863,2497,Dessert,0.3838761119858818
Product_2864,1842,Main,-0.49478748152307506
Product_2865,1866,Dessert,0.43361651923036726
Product_2866,1996,Drink,0.011515136083224964
Product_2867,909,Drink,0.20073188036326517
Product_2868,4305,Dessert,0.3556245661758771
Product_2869,4658,Dessert,-0.03289630768573004
Product_2870,3189,Drink,0.33497407336489027
Product_2871,770,Drink,-0.3223801805447978
Product_2872,3155,Side,-0.34083246552018553
Product_2873,2501,Side,0.15747136885615354
Product_2874,2714,Drink,0.3701430055517372
Product_2875,4724,Dessert,0.39242617753603937
Product_2876,3585,Main,0.14374045837724658
Product_2877,1628,Dessert,0.02548923020931748
Product_2878,386,Dessert,-0.1686069123034838
Product_2879,3421,Side,0.4800004155993314
Product_2880,4008,Side,-0.18030431333374952
Product_2881,4093,Side,0.24418610723159317
Product_2882,4363,Drink,0.03198179990500072
Product_2883,2466,Drink,0.1085123425253467
Product_2884,2282,Dessert,-0.10651944941137381
Product_2885,1856,Dessert,0.4648231254722478
Product_2886,1998,Main,0.07168232609927105
Product_2887,1236,Dessert,0.43778763045879
Product_2888,4669,Dessert,-0.4924085838260859
Product_2889,4144,Side,0.07267058319112096
Product_2890,1150,Side,0.21718688972527145
Product_2891,4318,Side,0.24508017116221803
Product_2892,1431,Side,0.40497688178168134
Product_2893,1819,Side,-0.4955983909962137
Product_2894,2324,Main,-0.49966984074052356
Product_2895,1130,Main,-0.027736539204784694
Product_2896,2658,Main,-0.47070629499462935
Product_2897,3500,Side,0.47453255366237457
Product_2898,374,Drink,-0.27793482545860804
Product_2899,2120,Side,-0.027335270635155284
Product_2900,4020,Side,-0.4388623699877764
Product_2901,2021,Main,0.022048416171258522
Product_2902,3705,Side,-0.12004387485259149
Product_2903,3259,Main,-0.45533997112277624
Product_2904,3435,Side,-0.16487573330377525
Product_2905,1889,Dessert,-0.10856397977714438
Product_2906,1823,Drink,0.48992149127494
Product_2907,1474,Drink,-0.29211412808062454
Product_2908,2242,Main,0.04477961537009967
Product_2909,3243,Dessert,0.48731554919862863
Product_2910,3134,Drink,0.29201920794013514
Product_2911,2070,Main,0.4933675008820889
Product_2912,359,Side,0.46829831466016925
Product_2913,2041,Side,-0.01046045790584571
Product_2914,1141,Dessert,0.19637584987056578
Product_2915,1635,Drink,-0.3895568730588489
Product_2916,4000,Side,-0.05885117495319814
Product_2917,1943,Main,0.30901854226669745
Product_2918,4774,Side,0.0053353209771433985
Product_2919,3361,Side,0.2026990328172319
Product_2920,2980,Drink,0.24575132998427696
Product_2921,6,Drink,-0.24653085875710612
Product_2922,3267,Main,0.3756993729425655
Product_2923,1591,Dessert,-0.04017756909082104
Product_2924,4928,Dessert,-0.28981489637845625
Product_2925,3264,Side,0.36541588178844375
Product_2926,2606,Main,-0.08218119389374634
Product_2927,3219,Dessert,0.2503124383797197
Product_2928,3273,Dessert,0.04803307222159292
Product_2929,913,Side,-0.11812824776549957
Product_2930,2011,Main,0.30987641503856933
Product_2931,1442,Dessert,0.08446993164461303
Product_2932,3054,Drink,-0.10943789757296829
Product_2933,3546,Drink,-0.390402129664873
Product_2934,4221,Side,0.3954453137667079
Product_2935,4912,Side,-0.46453041465833345
Product_2936,2928,Side,0.3631873483680562
Product_2937,1829,Side,-0.14003847511684453
Product_2938,575,Dessert,0.13933876350140584
Product_2939,929,Main,0.42219972383568527
Product_2940,3759,Side,-0.3482933844961016
Product_2941,3699,Side,0.06695047563881018
Product_2942,1463,Dessert,0.26443286237019203
Product_2943,3275,Side,0.2575838327190574
Product_2944,4928,Side,0.02563191459950398
Product_2945,1054,Main,0.12473945990645807
Product_2946,1900,Drink,0.2575269941328445
Product_2947,1457,Side,0.34102763775741174
Product_2948,1399,Dessert,0.26181309687586374
Product_2949,3415,Main,-0.14599505681875735
Product_2950,442,Dessert,0.49672640105773314
Product_2951,3650,Main,-0.06549730628069561
Product_2952,4652,Main,-0.4755352972410666
Product_2953,1178,Side,-0.13738304841453797
Product_2954,4458,Side,-0.37221704542615675
Product_2955,1257,Side,-0.378557384271625
Product_2956,3634,Drink,-0.21846495989310566
Product_2957,1841,Drink,-0.44662450582273916
Product_2958,2309,Dessert,0.18851218840956308
Product_2959,910,Side,-0.4260111157980949
Product_2960,4340,Drink,-0.29671044456404383
Product_2961,4637,Side,-0.4071002855058806
Product_2962,4009,Drink,-0.43683226909696893
Product_2963,2169,Drink,-0.23224833446045834
Product_2964,2172,Main,0.07189896766036996
Product_2965,123,Side,0.46468555644684173
Product_2966,3158,Side,0.3755566543496063
Product_2967,785,Drink,0.3759339254453248
Product_2968,2416,Side,-0.3239329639623424
Product_2969,796,Drink,-0.2350928065021799
Product_2970,4172,Side,-0.4236066832046943
Product_2971,4154,Main,0.27846833991518505
Product_2972,1936,Side,-0.43018369851443805
Product_2973,2156,Main,0.05669567082085325
Product_2974,3807,Dessert,-0.25212442767604926
Product_2975,1301,Side,-0.25655436597125525
Product_2976,4163,Side,0.4907250552476051
Product_2977,3140,Side,0.2567798069785374
Product_2978,3236,Main,0.33693935829105015
Product_2979,2352,Side,0.07198268534401264
Product_2980,1932,Side,0.3710142873937492
Product_2981,2721,Drink,0.1454905391663529
Product_2982,364,Dessert,0.4461737047963453
Product_2983,4916,Main,-0.21866141395436323
Product_2984,2390,Drink,0.09531954578289503
Product_2985,946,Main,0.19013134793689213
Product_2986,1377,Drink,-0.10706269497219334
Product_2987,1439,Dessert,0.37970798240405323
Product_2988,3180,Drink,0.4798031631041544
Product_2989,4857,Main,-0.006230508627338427
Product_2990,340,Side,-0.10935934519566093
Product_2991,2989,Side,-0.028062071443541337
Product_2992,382,Dessert,0.3527367457319316
Product_2993,1556,Main,0.14546842551816763
Product_2994,299,Main,-0.45522762748190493
Product_2995,138,Main,0.04216991044571483
Product_2996,358,Dessert,-0.4826998772590302
Product_2997,4931,Side,0.2785353710034054
Product_2998,1522,Drink,-0.17168772645753627
Product_2999,3456,Dessert,-0.027992517882670653
Product_3000,1627,Drink,0.298678105907632
Product_3001,1303,Side,-0.45355118271423844
Product_3002,1134,Dessert,-0.34145846440838956
Product_3003,2186,Side,-0.10203962355488516
Product_3004,3170,Drink,-0.2700748364544394
Product_3005,3835,Main,-0.1620985742249369
Product_3006,2151,Main,0.498174737892465
Product_3007,1237,Drink,0.3254144375738107
Product_3008,3735,Main,0.38390181496010856
Product_3009,2834,Drink,0.43705463356577534
Product_3010,4260,Dessert,-0.15906411968580436
Product_3011,998,Dessert,-0.2029230422035273
Product_3012,2567,Dessert,-0.2659375074279251
Product_3013,1307,Main,0.3301169113081226
Product_3014,656,Side,0.17955186228518494
Product_3015,2660,Main,-0.2638280175171227
Product_3016,2211,Main,-0.12300617078954512
Product_3017,1909,Side,0.006711763932798265
Product_3018,3730,Side,0.028140057273753682
Product_3019,2046,Side,0.38872772855171467
Product_3020,3162,Side,-0.1194338670527837
Product_3021,1140,Main,0.40852403050051234
Product_3022,266,Drink,-0.05863243968021037
Product_3023,1845,Dessert,0.2463726747923538
Product_3024,1708,Drink,0.43025431998505603
Product_3025,3630,Main,0.40757570396326637
Product_3026,3211,Side,-0.44304713270431884
Product_3027,2293,Dessert,-0.29429570502343017
Product_3028,3732,Dessert,-0.023094574467724893
Product_3029,3829,Drink,-0.0684457100468927
Product_3030,1510,Main,0.14089166483720705
Product_3031,475,Main,0.44470905082541223
Product_3032,976,Main,-0.3875952887220512
Product_3033,1207,Dessert,-0.048141334865759555
Product_3034,1960,Drink,-0.3075889621128607
Product_3035,557,Dessert,0.3941075983979475
Product_3036,882,Dessert,0.46458018580165283
Product_3037,2194,Side,-0.021298318109649883
Product_3038,4761,Drink,-0.39598970227185926
Product_3039,2667,Side,0.28529466672267323
Product_3040,4959,Main,0.197141350492399
Product_3041,4677,Dessert,-0.14532917338968954
Product_3042,4790,Drink,0.38740747396896347
Product_3043,1610,Main,0.4758318897827072
Product_3044,3488,Drink,0.05785384913019542
Product_3045,2454,Dessert,0.06572791134429234
Product_3046,4494,Drink,-0.20248649488622217
Product_3047,1946,Main,0.08450603598331419
Product_3048,4810,Side,-0.06035767947515347
Product_3049,4799,Dessert,-0.1978089730719481
Product_3050,2808,Side,-0.4328148034760987
Product_3051,3825,Dessert,-0.2472921402908751
Product_3052,3536,Main,-0.3021453503223356
Product_3053,3802,Dessert,0.04204198455394892
Product_3054,4177,Side,0.10167002176359385
Product_3055,4699,Dessert,0.10857172430601647
Product_3056,1970,Main,-0.1118189989543209
Product_3057,3822,Dessert,-0.07877026631450401
Product_3058,2819,Side,0.33423842964064
Product_3059,902,Main,-0.0237671864828376
Product_3060,364,Side,0.4877733321371224
Product_3061,4258,Dessert,-0.06038276999113512
Product_3062,3119,Drink,0.149580944617839
Product_3063,2558,Side,-0.4496370010066042
Product_3064,1863,Dessert,0.15333992441881084
Product_3065,115,Drink,0.3514263944150061
Product_3066,2384,Drink,0.44245783853329623
Product_3067,4976,Main,0.4973206116397705
Product_3068,3935,Drink,-0.21782135435076688
Product_3069,4935,Side,0.07537006482571684
Product_3070,2490,Side,-0.04928201446785263
Product_3071,942,Drink,0.063817480575171
Product_3072,1724,Dessert,-0.34254704281015336
Product_3073,2334,Side,0.3561495725959415
Product_3074,2767,Side,0.4095689433445876
Product_3075,1137,Main,-0.05033833688707745
Product_3076,2527,Dessert,-0.21957013842642314
Product_3077,4117,Drink,-0.3591665723469877
Product_3078,3420,Dessert,0.18376482477780443
Product_3079,4778,Main,-0.1877681603792648
Product_3080,3906,Main,0.40953856991338866
Product_3081,3637,Dessert,0.17101247484487003
Product_3082,2953,Main,0.1456853251742407
Product_3083,2367,Main,0.05940211589824085
Product_3084,4221,Main,-0.4542236605712744
Product_3085,276,Dessert,0.43192243568558697
Product_3086,1999,Main,0.12793749329946003
Product_3087,1227,Drink,0.49406198338311036
Product_3088,3752,Drink,0.03735640477288704
Product_3089,3735,Side,0.21011089190621313
Product_3090,695,Drink,-0.44379044213377783
Product_3091,1309,Side,0.13173617682341088
Product_3092,4152,Dessert,0.26464961159035727
Product_3093,3234,Main,0.2785142948525573
Product_3094,4114,Drink,0.27011165223028544
Product_3095,2311,Side,-0.27371737270633234
Product_3096,2841,Dessert,0.4753984776052259
Product_3097,4208,Side,0.4951821206249387
Product_3098,3559,Main,-0.42440412483839873
Product_3099,3398,Drink,0.4364464228117573
Product_3100,541,Dessert,-0.21055080569563067
Product_3101,2694,Side,0.18928408175096478
Product_3102,4674,Dessert,-0.16188907926386786
Product_3103,1088,Side,0.4677543233731215
Product_3104,3363,Side,-0.3984961416964645
Product_3105,24,Main,-0.0022531830436239852
Product_3106,1572,Main,-0.07195220805792535
Product_3107,2958,Side,-0.1739765477220151
Product_3108,4236,Drink,0.14553399088014862
Product_3109,1767,Dessert,-0.3689442565783325
Product_3110,4743,Dessert,0.2166624181336969
Product_3111,2235,Main,0.48059212380478733
Product_3112,200,Drink,0.30455871446863014
Product_3113,3198,Side,0.3600167529095454
Product_3114,256,Main,-0.14036325682099748
Product_3115,3747,Side,-0.1751133935187813
Product_3116,4642,Side,0.017048354690133216
Product_3117,2241,Main,-0.4542733852377273
Product_3118,3175,Drink,0.4453581344565326
Product_3119,3606,Dessert,-0.3562148269838078
Product_3120,3336,Main,0.4030130391680924
Product_3121,4897,Drink,-0.4164177779996443
Product_3122,413,Side,0.3226249276785601
Product_3123,2014,Main,-0.3480374741217849
Product_3124,1381,Dessert,-0.4618683859085273
Product_3125,1098,Dessert,0.2194894502594087
Product_3126,3426,Side,-0.2197346998255717
Product_3127,3655,Main,0.21449615278434953
Product_3128,909,Dessert,0.05508525047281976
Product_3129,187,Main,-0.3911926097699344
Product_3130,4044,Dessert,0.4321300733011637
Product_3131,3756,Side,-0.04768582523652243
